TransactionAmount,TransactionType,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Cluster
308.8,Debit,ATM,53.0,Retired,41.0,1.0,3966.54,0
135.35,Debit,Branch,33.0,Engineer,82.0,1.0,9983.36,0
288.43,Debit,Branch,66.0,Retired,72.0,1.0,4577.09,0
147.46,Credit,Online,65.0,Doctor,205.0,1.0,7458.03,0
214.15,Debit,Branch,32.0,Engineer,217.0,1.0,6397.29,0
71.34,Debit,Online,49.0,Engineer,144.0,3.0,6345.03,0
170.36,Debit,ATM,30.0,Doctor,118.0,1.0,6034.73,0
913.49125,Debit,ATM,53.0,Engineer,32.0,1.0,765.8099999999995,0
736.53,Debit,ATM,55.0,Engineer,120.0,1.0,9826.26,0
213.42,Debit,ATM,45.0,Engineer,17.0,1.0,3736.38,0
94.09,Debit,Branch,27.0,Student,203.0,1.0,646.8500000000004,1
91.23000000000002,Debit,ATM,72.0,Retired,86.0,1.0,6385.12,0
263.92,Credit,Branch,57.0,Retired,233.0,1.0,4161.71,0
77.5,Credit,Online,51.0,Doctor,201.0,1.0,11079.77,0
3.6499999999999773,Debit,Online,69.0,Doctor,146.0,1.0,10017.11,0
43.879999999999995,Credit,Online,26.0,Student,251.0,1.0,1644.0900000000001,1
591.98,Debit,ATM,28.0,Student,132.0,1.0,387.64999999999964,2
224.79,Debit,Online,18.0,Student,129.0,1.0,528.3800000000001,1
64.30000000000001,Debit,ATM,55.0,Retired,67.0,1.0,7530.3,0
111.79000000000002,Debit,Online,62.0,Doctor,49.0,1.0,10887.59,0
913.49125,Debit,ATM,59.0,Retired,153.0,1.0,7104.61,0
613.7,Credit,Branch,61.0,Retired,37.0,1.0,7307.11,0
26.069999999999993,Debit,Branch,20.0,Student,19.0,3.0,349.97999999999956,1
170.45,Debit,Branch,60.0,Engineer,199.0,1.0,2284.41,0
344.27,Debit,Branch,22.0,Student,123.0,1.0,1918.3599999999997,1
872.72,Debit,Online,22.0,Student,288.0,1.0,503.0100000000002,2
292.95,Debit,Branch,37.0,Engineer,56.0,1.0,1216.9099999999999,0
28.439999999999998,Debit,ATM,18.0,Student,243.0,1.0,1071.04,1
209.02,Debit,ATM,21.0,Student,74.0,1.0,187.89999999999964,1
20.05000000000001,Debit,ATM,72.0,Retired,171.0,1.0,7145.67,0
175.02,Debit,Online,28.0,Student,71.0,1.0,1493.88,1
89.5,Credit,Branch,41.0,Engineer,134.0,1.0,8658.95,0
69.95999999999998,Debit,Branch,28.0,Student,31.0,1.0,164.1199999999999,1
146.51,Debit,ATM,53.0,Engineer,68.0,1.0,7089.9,0
376.78,Credit,Online,21.0,Student,88.0,1.0,841.6499999999996,1
148.54,Credit,Branch,71.0,Retired,107.0,1.0,5677.05,0
388.77,Credit,Online,26.0,Student,30.0,1.0,1658.4899999999998,1
100.38,Debit,Branch,63.0,Doctor,49.0,1.0,10171.68,0
137.23,Debit,Branch,64.0,Doctor,63.0,1.0,13847.99,0
870.3,Debit,ATM,51.0,Retired,229.0,1.0,3688.98,0
458.94,Debit,Branch,52.0,Engineer,180.0,1.0,5619.95,0
327.35,Credit,Branch,20.0,Student,175.0,1.0,342.0799999999999,1
757.15,Debit,Online,53.0,Engineer,38.0,1.0,4702.86,0
5.639999999999986,Debit,Online,59.0,Doctor,47.0,1.0,12703.24,0
47.22999999999999,Credit,Online,73.0,Retired,160.0,1.0,6659.81,0
239.41,Credit,Online,42.0,Doctor,248.0,1.0,7860.65,0
7.480000000000018,Debit,ATM,55.0,Engineer,29.0,1.0,1275.1999999999998,0
170.97,Debit,Branch,26.0,Student,292.0,1.0,1265.27,1
262.43,Credit,Online,37.0,Doctor,274.0,5.0,12841.01,0
659.15,Debit,ATM,22.0,Student,204.0,1.0,1241.5900000000001,2
31.529999999999973,Debit,Online,25.0,Student,283.0,1.0,874.9300000000003,1
111.66,Credit,Online,48.0,Engineer,140.0,1.0,5716.72,0
250.01,Debit,ATM,62.0,Retired,88.0,1.0,1541.48,0
554.15,Debit,ATM,49.0,Doctor,108.0,1.0,14817.22,0
598.66,Credit,Branch,32.0,Engineer,222.0,1.0,2587.11,0
28.379999999999995,Debit,Branch,55.0,Doctor,98.0,1.0,173.69999999999982,0
16.80000000000001,Debit,ATM,49.0,Doctor,94.0,1.0,11847.07,0
896.79,Debit,Online,33.0,Doctor,168.0,1.0,11146.74,0
159.0,Debit,ATM,49.0,Engineer,38.0,1.0,369.78999999999996,0
56.31,Credit,Online,75.0,Retired,195.0,1.0,6396.08,0
203.99,Debit,Online,52.0,Retired,215.0,1.0,4840.31,0
50.99000000000001,Debit,Branch,29.0,Doctor,76.0,1.0,1334.6,0
101.28,Credit,Online,32.0,Engineer,75.0,1.0,2774.35,0
299.92,Debit,ATM,27.0,Student,122.0,1.0,1368.0,1
77.54000000000002,Debit,Online,67.0,Retired,73.0,1.0,4536.38,0
18.350000000000023,Debit,Branch,21.0,Student,78.0,1.0,1293.3900000000003,1
732.53,Credit,ATM,26.0,Student,116.0,1.0,441.53999999999996,2
65.11000000000001,Debit,ATM,34.0,Engineer,150.0,1.0,8485.14,0
67.07,Credit,ATM,24.0,Student,56.0,1.0,999.6199999999999,1
137.48,Debit,Branch,55.0,Doctor,47.0,1.0,14273.42,0
398.36,Debit,ATM,22.0,Student,56.0,1.0,1863.6999999999998,1
469.46,Debit,ATM,20.0,Student,149.0,1.0,8640.56,0
37.579999999999984,Debit,ATM,57.0,Doctor,182.0,1.0,259.4399999999996,0
160.24,Debit,ATM,31.0,Engineer,15.0,1.0,5526.97,0
315.39,Credit,Branch,23.0,Student,93.0,1.0,929.6000000000004,1
434.17,Debit,ATM,21.0,Student,148.0,5.0,5335.44,1
165.91,Debit,ATM,26.0,Student,84.0,1.0,587.1199999999999,1
211.36,Debit,Branch,47.0,Engineer,194.0,1.0,4760.34,0
241.45,Debit,Online,26.0,Student,158.0,1.0,1594.04,1
23.24000000000001,Debit,Branch,68.0,Doctor,129.0,1.0,13777.79,0
70.88,Credit,Branch,74.0,Retired,176.0,1.0,1794.65,0
913.49125,Debit,Online,66.0,Retired,111.0,1.0,7677.76,0
314.52,Debit,ATM,80.0,Retired,229.0,1.0,7071.32,0
181.81,Credit,Online,78.0,Retired,122.0,1.0,7525.73,0
854.6400000000001,Debit,Branch,56.0,Retired,118.0,1.0,2989.25,0
261.19,Debit,ATM,64.0,Retired,52.0,1.0,7620.6,0
220.68,Credit,Online,71.0,Retired,217.0,1.0,5549.2,0
11.860000000000014,Debit,Branch,31.0,Engineer,129.0,1.0,6782.61,0
122.65,Debit,Online,28.0,Student,41.0,1.0,1968.5100000000002,1
395.16,Debit,Online,56.0,Retired,17.0,1.0,5340.73,0
704.69,Debit,Online,51.0,Retired,150.0,1.0,3267.84,0
369.89,Debit,ATM,69.0,Retired,69.0,1.0,6941.47,0
10.920000000000016,Debit,ATM,67.0,Retired,268.0,1.0,7567.2,0
199.14,Debit,Branch,31.0,Engineer,36.0,1.0,7001.25,0
109.43,Debit,ATM,70.0,Retired,140.0,1.0,1983.65,0
304.15,Debit,Branch,20.0,Student,40.000000000000014,1.0,686.9099999999999,1
620.54,Credit,Branch,28.0,Student,98.0,1.0,213.35999999999967,2
757.79,Debit,Online,22.0,Student,117.0,1.0,1443.02,2
122.81,Debit,Branch,52.0,Doctor,12.0,1.0,8450.84,0
96.25,Debit,Online,61.0,Retired,171.0,1.0,7996.7,0
913.49125,Debit,ATM,30.0,Doctor,49.0,1.0,5567.98,0
142.55,Debit,Online,67.0,Doctor,97.0,1.0,1262.6800000000003,0
35.94,Credit,Branch,23.0,Student,141.0,1.0,1697.2799999999997,1
24.860000000000014,Debit,Branch,58.0,Engineer,292.0,1.0,2591.65,0
103.07999999999998,Debit,Online,60.0,Doctor,109.0,1.0,12002.16,0
116.26999999999998,Debit,Online,57.0,Engineer,94.0,1.0,8726.92,0
363.84,Debit,Online,73.0,Retired,118.0,3.0,5415.64,0
34.74000000000001,Credit,Online,59.0,Retired,72.0,1.0,3736.57,0
64.00999999999999,Credit,Branch,19.0,Student,240.0,1.0,1225.69,1
108.75,Debit,ATM,50.0,Doctor,23.0,4.0,14829.85,0
50.900000000000006,Credit,Online,28.0,Student,150.0,1.0,1277.6999999999998,1
206.84,Debit,Branch,20.0,Student,154.0,1.0,454.65999999999985,1
37.400000000000006,Debit,ATM,20.0,Student,84.0,1.0,1519.5100000000002,1
154.21,Debit,Online,46.0,Engineer,75.0,1.0,8045.77,0
199.37,Debit,Online,24.0,Student,79.0,1.0,1331.3000000000002,1
410.49,Credit,Branch,25.0,Student,134.0,1.0,1843.5699999999997,1
913.49125,Credit,Branch,67.0,Retired,218.0,1.0,6601.5,0
18.230000000000018,Debit,ATM,56.0,Engineer,28.0,1.0,8422.2,0
398.7,Debit,ATM,47.0,Doctor,276.0,1.0,7987.74,0
122.13999999999999,Debit,Online,22.0,Student,155.0,1.0,327.6800000000003,1
378.2,Debit,Branch,40.0,Engineer,167.0,1.0,7372.81,0
124.74000000000001,Debit,ATM,49.0,Engineer,33.0,1.0,2987.97,0
17.100000000000023,Debit,ATM,53.0,Retired,101.0,1.0,1619.54,0
287.05,Debit,ATM,22.0,Student,212.0,1.0,1204.65,1
874.72,Debit,Online,28.0,Engineer,173.0,1.0,4630.58,0
913.49125,Debit,ATM,24.0,Student,150.0,1.0,1380.3400000000001,2
40.120000000000005,Credit,ATM,36.0,Doctor,269.0,1.0,14304.38,0
125.0,Credit,Online,49.0,Engineer,177.0,1.0,3215.76,0
348.44,Debit,Online,24.0,Student,147.0,1.0,1022.94,1
128.4,Debit,ATM,69.0,Retired,31.0,1.0,2610.64,0
320.93,Debit,Online,55.0,Engineer,178.0,1.0,9451.66,0
1.410000000000025,Debit,ATM,53.0,Retired,278.0,1.0,1244.17,0
50.52000000000001,Debit,Branch,54.0,Doctor,293.0,1.0,12815.24,0
383.95,Credit,Online,31.0,Engineer,143.0,1.0,9933.56,0
12.939999999999998,Debit,Branch,23.0,Student,158.0,1.0,921.2299999999996,1
329.75,Debit,Online,56.0,Retired,211.0,1.0,6009.43,0
913.49125,Debit,Online,45.0,Doctor,234.0,1.0,602.3599999999997,0
40.78999999999999,Debit,ATM,18.0,Student,80.0,1.0,1769.33,1
99.25,Credit,Online,63.0,Retired,93.0,1.0,2570.34,0
150.6,Debit,ATM,69.0,Retired,59.0,1.0,3240.14,0
29.49999999999997,Debit,Online,73.0,Retired,129.0,1.0,1229.3199999999997,0
54.34,Debit,ATM,65.0,Doctor,46.0,1.0,8019.89,0
18.25,Debit,ATM,53.0,Doctor,18.0,1.0,14328.29,0
633.87,Debit,Online,27.0,Student,175.0,1.0,330.15999999999985,2
81.15,Debit,ATM,19.0,Student,114.0,1.0,1595.2600000000002,1
83.94999999999999,Debit,Online,75.0,Retired,170.0,1.0,7413.18,0
410.4,Credit,ATM,61.0,Retired,78.0,1.0,2563.91,0
172.68,Debit,ATM,33.0,Doctor,17.0,1.0,10724.95,0
139.88,Debit,ATM,34.0,Engineer,162.0,1.0,2969.71,0
165.55,Debit,Branch,28.0,Student,115.0,1.0,761.7799999999997,1
53.78999999999999,Credit,ATM,54.0,Engineer,137.0,3.0,6229.36,0
285.69,Debit,ATM,63.0,Retired,35.0,1.0,2552.54,0
532.4,Debit,ATM,22.0,Student,149.0,1.0,1033.73,2
293.85,Debit,Online,25.0,Student,144.0,1.0,1919.9700000000003,1
27.939999999999998,Debit,Branch,79.0,Retired,120.0,1.0,1893.44,0
270.36,Debit,ATM,25.0,Student,37.0,1.0,1783.04,1
112.66,Debit,Online,29.0,Engineer,176.0,3.0,852.9799999999996,1
506.03,Debit,Branch,21.0,Student,20.999999999999986,1.0,1123.8899999999999,2
206.95,Debit,Branch,22.0,Student,31.0,1.0,1817.65,1
350.96,Debit,ATM,63.0,Retired,167.0,1.0,5463.94,0
261.63,Debit,Branch,20.0,Student,150.0,1.0,477.02999999999975,1
46.120000000000005,Debit,Branch,59.0,Doctor,30.0,1.0,8874.01,0
27.25,Credit,Branch,63.0,Retired,92.0,1.0,5365.2,0
913.49125,Debit,Branch,26.0,Engineer,171.0,1.0,7858.41,0
331.66,Debit,ATM,76.0,Retired,145.0,1.0,7216.3,0
667.95,Credit,ATM,62.0,Doctor,253.0,1.0,13558.56,0
49.84,Debit,ATM,49.0,Doctor,146.0,1.0,7872.04,0
556.04,Debit,ATM,72.0,Retired,27.0,1.0,5200.04,0
88.06,Credit,Online,18.0,Student,288.0,1.0,1779.85,1
745.95,Debit,ATM,58.0,Doctor,127.0,1.0,13264.14,0
67.25,Debit,Online,19.0,Student,157.0,1.0,467.39999999999964,1
93.63,Debit,ATM,29.0,Engineer,141.0,1.0,9873.62,0
74.11000000000001,Debit,Branch,22.0,Student,49.0,1.0,1257.9,1
41.129999999999995,Credit,Branch,77.0,Retired,58.0,1.0,6067.54,0
192.02,Credit,Online,79.0,Retired,154.0,1.0,5169.07,0
291.27,Debit,Branch,77.0,Retired,121.0,1.0,6878.86,0
296.46,Debit,Branch,23.0,Student,136.0,1.0,558.9899999999998,1
341.84,Credit,Branch,27.0,Student,89.0,1.0,1400.04,1
98.41,Debit,Online,27.0,Student,47.999999999999986,1.0,912.71,1
109.28,Debit,Online,36.0,Engineer,112.0,4.0,6338.35,0
27.50999999999999,Credit,Online,40.0,Doctor,103.0,1.0,13645.63,0
12.180000000000007,Debit,Branch,76.0,Retired,77.0,1.0,4909.24,0
207.71,Credit,Online,25.0,Student,63.0,1.0,570.1000000000004,1
25.769999999999982,Credit,Online,45.0,Doctor,277.0,1.0,11749.77,0
127.57,Debit,ATM,52.0,Retired,75.0,1.0,6118.2,0
392.05,Debit,ATM,60.0,Engineer,172.0,1.0,4383.69,0
521.01,Credit,Branch,41.0,Engineer,73.0,1.0,4004.55,0
849.76,Debit,ATM,25.0,Student,269.0,1.0,373.8800000000001,2
172.5,Debit,Online,68.0,Doctor,31.0,1.0,6851.16,0
265.44,Debit,ATM,30.0,Engineer,169.0,1.0,9700.77,0
152.34,Debit,Branch,55.0,Doctor,115.0,1.0,6853.51,0
21.129999999999995,Debit,Branch,28.0,Student,153.0,1.0,948.6999999999998,1
111.55000000000001,Debit,ATM,46.0,Doctor,101.0,1.0,12221.17,0
321.82,Credit,Branch,32.0,Engineer,43.0,1.0,6500.5,0
913.49125,Credit,Branch,45.0,Engineer,279.0,1.0,9927.75,0
148.77,Debit,Branch,67.0,Retired,175.0,1.0,2138.42,0
14.079999999999984,Debit,Branch,57.0,Retired,154.0,1.0,3908.65,0
913.49125,Debit,ATM,42.0,Doctor,121.0,1.0,11041.9,0
566.33,Credit,ATM,24.0,Student,66.0,1.0,379.8199999999997,2
206.51,Debit,ATM,51.0,Retired,275.0,1.0,3921.74,0
180.94,Debit,Branch,75.0,Retired,57.0,1.0,7659.99,0
77.9,Debit,Branch,21.0,Student,128.0,1.0,664.7200000000003,1
318.92,Credit,Branch,21.0,Student,60.0,1.0,1167.2500000000005,1
583.3,Credit,Online,59.0,Engineer,142.0,1.0,5896.01,0
100.68,Debit,Online,63.0,Retired,139.0,1.0,1123.7500000000005,0
589.64,Debit,Online,62.0,Retired,210.0,1.0,2039.4,0
225.93,Credit,Branch,25.0,Student,199.0,1.0,1864.27,1
651.55,Debit,Online,72.0,Retired,82.0,1.0,2325.78,0
80.97,Debit,Online,38.0,Doctor,157.0,1.0,5926.31,0
191.89,Debit,Branch,25.0,Student,14.0,1.0,399.5699999999997,1
304.75,Credit,Branch,78.0,Retired,125.0,1.0,1916.3400000000001,0
201.53,Debit,Online,68.0,Retired,287.0,1.0,2732.86,0
8.449999999999989,Debit,ATM,22.0,Student,141.0,1.0,1115.3000000000002,1
435.98,Debit,Branch,30.0,Engineer,105.0,1.0,7334.08,0
743.24,Credit,Online,19.0,Student,109.0,1.0,1024.19,2
16.269999999999982,Debit,ATM,57.0,Doctor,44.0,1.0,10971.32,0
290.86,Debit,Online,45.0,Doctor,36.0,1.0,14631.88,0
85.73000000000002,Debit,ATM,41.0,Doctor,266.0,1.0,14928.35,0
555.71,Credit,Branch,22.0,Student,73.0,1.0,830.3699999999999,2
40.03,Debit,Branch,23.0,Student,200.0,1.0,6408.8,0
73.00999999999999,Credit,Online,25.0,Student,62.0,1.0,1997.33,1
346.12,Debit,Branch,44.0,Doctor,12.0,1.0,13084.27,0
1.9300000000000068,Debit,Branch,47.0,Doctor,175.0,5.0,5684.09,0
252.93,Debit,ATM,75.0,Retired,222.0,1.0,2760.37,0
238.54,Debit,ATM,19.0,Student,12.0,4.0,868.9099999999999,1
913.49125,Debit,Branch,61.0,Retired,129.0,1.0,5838.91,0
58.69999999999999,Debit,Branch,67.0,Doctor,141.0,1.0,8937.35,0
7.560000000000002,Debit,ATM,40.0,Doctor,145.0,1.0,8528.72,0
540.4,Debit,Branch,45.0,Doctor,272.0,1.0,425.77000000000044,0
264.14,Debit,ATM,64.0,Doctor,125.0,1.0,8459.26,0
248.15,Debit,ATM,75.0,Retired,202.0,1.0,2649.23,0
24.339999999999975,Debit,Branch,54.0,Engineer,110.0,1.0,6659.12,0
428.61,Debit,ATM,66.0,Doctor,62.0,1.0,11937.04,0
117.66,Credit,Branch,39.0,Doctor,126.0,1.0,6794.17,0
165.8,Debit,Online,60.0,Engineer,287.0,1.0,2064.76,0
289.18,Debit,ATM,65.0,Retired,64.0,1.0,3139.75,0
125.38999999999999,Debit,ATM,21.0,Student,140.0,1.0,202.6899999999996,1
305.18,Debit,Online,58.0,Retired,216.0,1.0,4474.2,0
506.9,Credit,Branch,64.0,Doctor,56.0,1.0,11471.87,0
504.12,Credit,Branch,25.0,Student,101.0,1.0,1107.2799999999997,2
42.09,Debit,Branch,29.0,Engineer,118.0,1.0,5526.28,0
607.28,Debit,ATM,32.0,Doctor,84.0,1.0,9679.68,0
91.9,Debit,Online,77.0,Retired,125.0,1.0,1033.9400000000005,0
303.43,Debit,Branch,22.0,Student,30.0,1.0,1833.2399999999998,1
668.78,Debit,ATM,20.0,Student,141.0,1.0,983.6800000000003,2
270.54,Credit,ATM,20.0,Student,139.0,1.0,269.77999999999975,1
247.93,Debit,Branch,37.0,Engineer,79.0,1.0,9801.48,0
34.670000000000016,Debit,Online,19.0,Student,71.0,1.0,888.6000000000004,1
326.03,Credit,Online,18.0,Student,137.0,1.0,290.2399999999998,1
148.26,Debit,ATM,25.0,Student,57.0,1.0,958.6999999999998,1
913.49125,Debit,Online,19.0,Student,38.0,1.0,1605.67,2
373.99,Debit,ATM,60.0,Doctor,140.0,1.0,8590.5,0
254.34,Debit,Online,49.0,Engineer,79.0,1.0,5461.08,0
819.48,Debit,ATM,25.0,Student,26.0,1.0,1804.5,2
14.0,Debit,ATM,49.0,Engineer,173.0,1.0,7975.18,0
57.16,Debit,ATM,40.0,Engineer,74.0,1.0,222.22000000000025,0
282.26,Debit,Online,37.0,Engineer,278.0,1.0,6857.2,0
46.96000000000001,Debit,Online,46.0,Engineer,12.0,1.0,2028.92,0
473.2,Debit,Online,34.0,Doctor,173.0,1.0,248.52000000000044,0
192.97,Debit,ATM,59.0,Retired,140.0,1.0,3019.04,0
168.99,Debit,ATM,18.0,Student,203.0,1.0,1523.5699999999997,1
1.8199999999999932,Debit,Online,80.0,Retired,60.0,1.0,5571.39,0
40.900000000000006,Debit,ATM,55.0,Doctor,37.0,1.0,1514.3400000000001,0
78.91,Debit,Online,61.0,Doctor,157.0,1.0,1817.4300000000003,0
169.97,Credit,ATM,22.0,Student,12.0,1.0,6269.12,0
17.79000000000002,Debit,Branch,61.0,Retired,162.0,5.0,2281.9,0
486.61,Credit,ATM,48.0,Engineer,130.0,1.0,2006.69,0
148.13,Debit,Branch,58.0,Retired,56.0,1.0,2189.38,0
164.52,Debit,ATM,61.0,Doctor,162.0,1.0,11036.74,0
720.89,Debit,ATM,27.0,Student,120.0,1.0,447.0600000000004,2
268.7,Debit,ATM,53.0,Retired,63.0,1.0,2104.74,0
637.34,Debit,ATM,51.0,Retired,278.0,1.0,5183.5,0
216.76,Credit,Online,47.0,Engineer,138.0,1.0,643.6400000000003,0
418.02,Debit,ATM,46.0,Doctor,110.0,1.0,11011.86,0
292.03,Credit,ATM,46.0,Engineer,154.0,1.0,951.3299999999999,0
251.4,Debit,ATM,57.0,Retired,178.0,1.0,2561.67,0
184.56,Debit,Online,21.0,Student,93.0,1.0,1549.27,1
33.75999999999999,Debit,Online,26.0,Engineer,227.0,1.0,3253.51,0
253.46,Debit,ATM,45.0,Engineer,60.0,1.0,1338.9499999999998,0
913.49125,Debit,ATM,65.0,Retired,173.0,1.0,3910.59,0
138.68,Credit,Branch,22.0,Student,44.0,1.0,206.19999999999982,1
42.56,Debit,Online,18.0,Student,146.0,1.0,4361.44,1
680.76,Debit,Branch,21.0,Student,165.0,1.0,572.9700000000003,2
53.829999999999984,Debit,Branch,70.0,Retired,131.0,1.0,4580.59,0
11.089999999999975,Debit,Branch,51.0,Engineer,95.0,1.0,2990.05,0
37.81,Debit,Branch,63.0,Retired,195.0,1.0,5208.98,0
449.18,Debit,Online,67.0,Retired,50.0,1.0,1025.9899999999998,0
913.49125,Debit,ATM,30.0,Doctor,250.0,1.0,13534.3,0
297.6,Debit,Online,39.0,Doctor,162.0,1.0,1461.17,0
683.75,Debit,Branch,32.0,Doctor,106.0,1.0,6333.72,0
21.399999999999977,Credit,Online,48.0,Engineer,129.0,1.0,8551.6,0
315.94,Debit,ATM,78.0,Retired,93.0,1.0,4273.99,0
331.32,Debit,Branch,61.0,Doctor,137.0,5.0,13054.54,0
223.76,Credit,Branch,74.0,Retired,110.0,1.0,4102.23,0
216.03,Debit,ATM,42.0,Doctor,300.0,1.0,10462.77,0
17.420000000000016,Debit,ATM,74.0,Retired,150.0,1.0,6851.31,0
491.91,Debit,Online,78.0,Retired,155.0,1.0,2421.94,0
350.11,Credit,Online,74.0,Retired,178.0,1.0,4639.04,0
218.07,Debit,Branch,23.0,Student,243.0,1.0,443.6199999999999,1
291.09,Debit,Branch,48.0,Engineer,73.0,1.0,6312.79,0
422.14,Credit,Branch,26.0,Student,109.0,1.0,1436.3199999999997,2
613.21,Debit,ATM,61.0,Retired,157.0,1.0,3279.12,0
73.82999999999998,Debit,Online,69.0,Doctor,69.0,1.0,6020.29,0
67.32999999999998,Debit,Online,59.0,Engineer,36.0,1.0,5925.98,0
26.920000000000016,Debit,ATM,62.0,Retired,43.0,1.0,1674.94,0
18.30000000000001,Debit,Online,48.0,Engineer,155.0,1.0,3733.52,0
317.94,Debit,ATM,54.0,Engineer,124.0,1.0,2996.51,0
179.38,Debit,Online,40.0,Doctor,173.0,1.0,11666.18,0
913.49125,Debit,Online,68.0,Doctor,139.0,1.0,7006.46,0
13.920000000000016,Debit,ATM,37.0,Engineer,209.0,1.0,2735.84,0
365.43,Debit,ATM,25.0,Student,176.0,1.0,1073.5099999999998,1
263.59,Debit,Branch,71.0,Retired,16.0,1.0,6996.35,0
54.80000000000001,Debit,Branch,34.0,Engineer,140.0,1.0,4943.49,0
141.49,Debit,Online,24.0,Student,75.0,1.0,1665.58,1
31.389999999999986,Debit,ATM,20.0,Student,15.0,1.0,998.4899999999998,1
93.82,Debit,Online,39.0,Engineer,176.0,1.0,8422.06,0
5.7099999999999795,Debit,Branch,21.0,Student,106.0,1.0,1285.42,1
178.39,Debit,Online,34.0,Engineer,98.0,1.0,8469.43,0
126.91,Debit,ATM,22.0,Student,42.0,1.0,692.6900000000005,1
36.09,Debit,Branch,53.0,Doctor,167.0,1.0,12319.26,0
91.76999999999998,Debit,Branch,51.0,Doctor,174.0,1.0,9240.73,0
198.92,Debit,Online,36.0,Engineer,100.0,1.0,2854.66,0
137.81,Debit,Branch,58.0,Engineer,44.0,1.0,2631.47,0
136.88,Credit,Branch,24.0,Student,71.0,1.0,7465.95,0
133.07,Debit,Branch,21.0,Student,155.0,1.0,1670.9899999999998,1
1.1399999999999864,Debit,Branch,43.0,Doctor,137.0,1.0,13913.92,0
256.34,Debit,Branch,69.0,Retired,99.0,1.0,7471.63,0
56.110000000000014,Debit,Branch,36.0,Doctor,109.0,1.0,11123.65,0
118.1,Debit,ATM,50.0,Engineer,50.0,1.0,7976.6,0
137.86,Credit,Online,66.0,Doctor,120.0,1.0,8046.94,0
813.78,Credit,ATM,54.0,Doctor,55.0,1.0,14935.5,0
237.97,Debit,ATM,69.0,Doctor,69.0,1.0,13486.15,0
684.96,Debit,ATM,21.0,Student,31.0,1.0,526.6700000000001,2
878.6300000000001,Debit,ATM,60.0,Engineer,139.0,1.0,4954.37,0
276.56,Debit,Branch,68.0,Doctor,15.0,1.0,8942.58,0
8.75,Debit,ATM,79.0,Retired,199.0,1.0,4044.62,0
637.48,Debit,Online,65.0,Retired,207.0,1.0,4148.85,0
103.15,Debit,Branch,51.0,Doctor,179.0,1.0,11388.15,0
505.6,Debit,Branch,52.0,Retired,183.0,1.0,5347.57,0
371.86,Debit,ATM,46.0,Doctor,91.0,1.0,1329.4499999999998,0
14.259999999999991,Debit,Branch,50.0,Engineer,37.0,1.0,2475.65,0
13.160000000000025,Debit,Branch,43.0,Engineer,98.0,1.0,1019.46,0
167.92,Debit,ATM,40.0,Doctor,136.0,2.0,14321.73,0
73.00999999999999,Debit,ATM,56.0,Retired,101.0,1.0,2833.12,0
201.5,Credit,Online,61.0,Doctor,196.0,1.0,12148.32,0
150.3,Debit,Online,41.0,Doctor,204.0,1.0,14371.08,0
23.69999999999999,Debit,ATM,46.0,Doctor,32.0,1.0,7947.44,0
49.59,Debit,Branch,48.0,Engineer,147.0,1.0,6037.03,0
720.13,Credit,ATM,22.0,Student,96.0,1.0,387.02000000000044,2
134.92,Debit,Online,19.0,Student,101.0,1.0,1081.9700000000003,1
116.97,Debit,ATM,18.0,Student,299.0,1.0,729.6999999999998,1
11.060000000000002,Debit,ATM,34.0,Engineer,13.000000000000014,3.0,2782.21,0
88.29000000000002,Credit,Online,50.0,Engineer,287.0,1.0,5245.93,0
5.810000000000002,Debit,ATM,25.0,Student,222.0,1.0,1290.9499999999998,1
103.48000000000002,Debit,ATM,32.0,Engineer,33.0,1.0,6494.25,0
156.74,Debit,ATM,70.0,Retired,136.0,1.0,4004.35,0
505.14,Debit,ATM,68.0,Retired,179.0,1.0,2525.47,0
31.059999999999974,Debit,ATM,46.0,Doctor,61.0,1.0,11014.25,0
7.610000000000014,Debit,ATM,50.0,Doctor,163.0,1.0,6275.0,0
276.16,Credit,ATM,53.0,Retired,71.0,1.0,1733.3400000000001,0
145.77,Debit,ATM,68.0,Retired,237.0,1.0,5294.98,0
369.44,Debit,Online,34.0,Engineer,19.0,1.0,5018.67,0
558.86,Debit,ATM,60.0,Doctor,95.0,1.0,9844.32,0
429.15,Debit,Branch,26.0,Student,218.0,1.0,712.1300000000001,2
36.74000000000001,Debit,Branch,33.0,Doctor,133.0,1.0,6217.58,0
79.13999999999999,Credit,Online,57.0,Retired,22.0,1.0,2229.56,0
132.48,Debit,Branch,36.0,Engineer,101.0,1.0,9313.05,0
136.48,Debit,Online,52.0,Engineer,138.0,4.0,4618.53,0
203.76,Debit,Branch,55.0,Retired,37.0,1.0,6747.16,0
750.95,Debit,Branch,78.0,Retired,27.0,1.0,5134.37,0
0.839999999999975,Debit,ATM,52.0,Engineer,31.0,1.0,2207.54,0
257.18,Debit,Online,67.0,Doctor,28.0,1.0,13336.15,0
767.66,Debit,ATM,63.0,Doctor,155.0,1.0,1801.69,0
182.29,Debit,Online,54.0,Doctor,123.0,1.0,522.3900000000003,0
184.51,Credit,Online,54.0,Doctor,118.0,1.0,9381.64,0
451.31,Debit,ATM,62.0,Retired,166.0,5.0,2963.29,0
144.1,Debit,Branch,57.0,Doctor,30.0,1.0,11523.64,0
